,Tweet,User,createdTime,label
29,b'@GHMCOnline @CommissionrGHMC @KTRTRS @HMWSSBOnline  Ghmc and water department should provide good service to the citizens in specially #Bangarutelangana by providing roads and water supply in Chandulal baradari colony beside UPH Centre. No water and road for 6 yrs almost. https://t.co/Qy0s4DowbK',b'HamedWajihuddin',2020-10-02 09:07:40,water
30,b'@GHMCOnline @CommissionrGHMC @bonthurammohan @MC_Jillelguda @Mc_Meerpet @SabithaindraTRS @KTRTRS Day 48 and counting. No work still. 3ft drainage Water still stagnated inside house &amp; whole colony. Suffering from lot of diseases caused by open drainage. When will you clear water? https://t.co/bwQn6ubxDZ',b'AshishK0119',2020-10-02 08:15:32,water
31,b'@TejaArukoti @HYDTP @HiHyderabad @GHMCOnline @hydcitypolice @Hydbeatdotcom @AddlCPTrHyd @rajakesarimdk @CommissionrGHMC @TelanganaDGP @CPHydCity @revanth_anumula @ZC_Secunderabad \xe2\x9c\x8d\xef\xb8\x8f...  #AskKTR   494* Days F/U  @HYDTP -There is no Traffic Signal at Water-Tank bus stop. (Near Risala Bazar). Its prone to accidents.   Pls. Update the Date of Signal Installation!  @AddlCPTrHyd @CPHydCity #Hyderabad #CivilKhan #HyderabadTrafficPolice   https://t.co/GfeM6DBwwZ',b'CIVILKHAN1',2020-10-02 07:36:16,water
32,"b'drainage water is flowing in all the religious places, on roads &amp; we informed regarding this to our corporator Mr.Sai Baba  from past one year,and he is not responding for this,Hoping for the quick response @KTRTRS @TelanganaCMO @MinisterKTR @GandhiArekapudi  @GHMCOnline @V6News https://t.co/8mwWQuz4VA'",b'iamashwaqasshu',2020-10-02 06:21:03,water
33,b'@HMWSSBOnline @GHMCOnline @HMWSSBGMITRA no water supply in shaikpet madhura hills for 6 days now. How to survive like this? How there is water problem in monsoon. Also? Please help?',b'gennext007',2020-10-02 05:43:41,water
34,"b'@KTRoffice @GHMCOnline @Hmwssbdgmchdngr @hmwssbgmom15 @HMWSSB @hmwssbmadhapur This is a tweet to draw your Atention the problems of water line in our Lane (Hafeezpet)aditya nagar lane no 17. Since past 4 months noo water to us but the bill is coming evry month,CAN No 620595517'",b'RahulSi77007830',2020-10-02 05:24:45,water
35,"b'Water let out on the roads. Location: Near Auto stand, venkateshwara Swamy Temple Road,Uppal.  Swaroop Nagar. Date : 2nd October 2020  @CEC_EVDM @Director_EVDM @CRMPBSCPL @GHMCOnline @MC_Peerzadiguda @Dc_Ghmc @KonathamDileep @arvindkumar_ias https://t.co/uJSDUQ25Ti'",b'MangoMan____',2020-10-02 04:49:40,water
36,b'@zckukatpally @KTRTRS @arvindkumar_ias @bonthurammohan @CommissionrGHMC After #ghmcelections this mobile toilet will be lying in garbage. How many water ATM was installed and how many are in use? @asadowaisi @aimim_national @revanth_anumula @INCTelangana @arvindkumar_ias @TelanganaCMO @GHMCOnline @CommissionrGHMC',b'mdabdulsami11',2020-10-02 04:04:07,water
37,"b'@vinay_vangala @ChiefEntomolgst @CCP_GHMC @CommissionrGHMC @TelanganaPCB @CPCB_OFFICIAL @moefcc @GHMCOnline @KTRTRS @PMR0789 @KonathamDileep It\xe2\x80\x99s working but faulty one , seems compromised on quality - either filthy water or with live worms , literally builder playing with lives of 1000 flats !'",b'vkchepyala',2020-10-02 03:30:39,water
38,"b""@NewBolarum @amksocialwork @HiHyderabad @KTRTRS @GHMCOnline @CommissionrGHMC @arvindkumar_ias @musharraf_ias @harichandanaias @zckukatpally @ZC_Secunderabad @ZC_LBNagar @ZC_Charminar @Director_EVDM @swachhhyd @alwalcircle27g1 @MaheshDyee @CEC_EVDM @CCP_GHMC @mynampallyh @KTRoffice @TSMAUDOnline @bonthurammohan @CityPlnr_KPzone @simhadribolarum @VAMSHIK58561716 @EeAlwal @CEProjectsGHMC @CEMaint_GHMC Thanks a lot ZC mam and Alwal engg team . We hope to see the beautiful Foot paths soon . Kindly consider integrating storm water drainage under Kompally Bolaram FP . Other wise FPs could be washed away like it's happening elsewhere . Kindly take note .""",b'DasKuntam',2020-10-02 01:41:31,water
39,"b'@HMWSSBOnline @KTRTRS @GHMCOnline during drinking water supply time (after 11pm) in Sagar Society, water leaks everytime onto road near the turning of Excel Media! It is a blind corner and on a steep slope. It is a safety concern and an issue of wasting our resources'",b'AbhinavIruvanti',2020-10-01 18:36:16,water
40,"b'@sureshmatta @HMWSSBOnline @EE_Chandanagar @GHMCOnline @CommissionrGHMC @GandhiArekapudi @KTRoffice @KTRTRS @bandisanjay_bjp @DeccanChronicle @tv5newsnow @NallagandlaHyd @TelanganaCMO @PMOIndia @phealer @ZC_SLP General remedy is leave first 20 minutes of water suplly wastely to garden or on roads ,then take clean water in force supply - this is genneral practice all over city cauusing 40 % water wste  60 % revenue waste of HMWSSB ?'",b'HydWatch',2020-10-01 17:39:44,water
41,"b'@HMWSSBOnline @GHMCOnline @CommissionrGHMC  no water supply in shaikpet for last 3 days.i have complaint several times. Can you let us know why and when will the water be released. Earlier this was an issue only in summers, but why now? Someone clearly is not doing their job.'",b'4khilesh',2020-10-01 16:44:43,water
42,b'No water supply in Shaikpet area past 3 days. Please look in to the matter ASAP. @HMWSSBOnline @GHMCOnline',b'kkirthna',2020-10-01 16:41:10,water
43,"b'@GHMCOnline water pipe bursted 3 days ago near Konark hospital, jeedimetla village. Inspire of complain twice no action is taken. Request authorities to intervene  as this can cause accidents on busy roads and also loss of water https://t.co/maHi4Kugfz'",b'Kalyansclass1',2020-10-01 14:43:16,water
44,b'@GHMCOnline Terminal ID- A2970 no water since 3 days. Please revert',b'AlfredFrancis',2020-10-01 13:35:17,water
45,b'Sir @CYBTRAFFIC fined Rs 1 lakh for Leaving water on Road side.  After so many complaints there is no Response from @ZC_Khairatabad.  I Request @HYDTP @CPHydCity  unbiasly take action @ZC_Khairatabad for negligence and Ignorance on Public Safety. @GHMCOnline @bonthurammohan https://t.co/KFw5BTd4v3',b'pravin_mudiraj',2020-10-01 09:46:07,water
46,b'@HMWSSBOnline @GHMCOnline Req to please complete the valve fixation work asap as the pit is filled with drainage water and there are drinking water pipes also which might mix up. Also pit is close to my house wall dampening the wall basement.',b'AGauripaga',2020-10-01 09:09:45,water
47,"b'@MinisterKTR @KTRTRS @KTRTRS  @GHMCOnline  @CommissionrGHMC  @bonthurammohan  Sir, Sincerely reqst u to resolve drainage issue at St#2, Ali Ngr Clny, NoorKhan Bzr. Drainage water is all over street. Permanent solution needed. Complaint # 20620826317 conditionally closed &amp; now v hv 270920989286.'",b'AdamEvesFamily',2020-10-01 08:42:45,water
48,"b'@GHMCOnline @CommissionrGHMC @bonthurammohan @SabithaindraTRS @MC_Jillelguda @Mc_Meerpet 47 days &amp; counting, still no respite for mithilanagar from stagnated drainage water. There seems to be no progress work. Thanks @TV9Telugu for showing our concern @KTRTRS plz intervene here. https://t.co/5PbjHNmXzv'",b'AshishK0119',2020-10-01 07:07:53,water
49,"b'@CYBTRAFFIC @ZC_SLP Enormous live examples can b seen in our @GHMCOnline  limits where roads are in pathetic condition ,fining is ok but aleast there should be a sensible reason, and more over the water is not wasted here..'",b'Ahsn124',2020-10-01 07:04:03,water
50,"b'@HMWSSBOnline DrianOverFlow from past 10 days.Several Tokens being logged NO ACTION being taken.Worst part is authorities CLOSED token(s) without rectifying the issue. Token#:6340,6690,3539.Drain water is floating on ROADS.Thx @KTRTRS @GHMCOnline'",b'alkuchi',2020-10-01 06:34:57,water
51,"b'@hmwssbgmom4 @HMWSSBOnline @KTRTRS @GHMCOnline @Hmwssbdgmredhil Mr.Vinod, the 2 manholes capped. Thanks. But 1st manhole near Poorna Hotel is overflowing with stinking drain-water. There is something blocking the outflow, within. Unless the inside system of that drain is repaired, there is no use capping the hole. Hope your office attends.\xf0\x9f\x99\x8f'",b'meatwitta',2020-10-01 06:22:11,water
52,"b'This is how our leaders encourage encroachment. And then we all crib about water logging!!!! Sirs, is someone listening!!! @CommissionrGHMC @GHMCOnline @bonthurammohan @KTRTRS - sirs, please look into the. https://t.co/TY4z0EFelB'",b'mkrishnakiran',2020-10-01 05:30:56,water
53,b'@GHMCOnline water pipe was leaking. Water floating from road from morning no one came to repair or no one stopped water supply pipes to stope leakage @KTRTRS @KTRoffice @bonthurammohan https://t.co/qwBZ3Y6g5C',b'DRGBALAKRISHNA3',2020-10-01 04:57:43,water
54,"b'@arvindkumar_ias @KTRTRS @GHMCOnline @MinisterKTR @ZC_Secunderabad @TelanganaToday @swachhbharat @SwachhBharatGov Things continue to get worse in Dammaiguda &amp; surroundings due to toxic leachate, polluted air/water from Jawaharnagar dumpyard. Lakhs reside within 10km radius, constant tweets from residents, not one soul to care @THHyderabad @SmitaSabharwal @TOIHyderabad https://t.co/yyz9k43ncD'",b'sanegent11',2020-09-30 19:59:39,water
55,b'@HMWSSBOnline @GHMCOnline  no water since twodays at HMT satavahana nagar KPHB . Any reasons ? And when will it resume ???',b'inavoluvishnu',2020-09-30 17:27:23,water
56,"b'@TelanganaOL @KTRTRS @GHMCOnline @HMDA_Gov Road cosnstruction contractors or Dprtments  completely ignoring side rainwater run off channels or Storm water provisions, with suitable slope in Road construcitn so repeated 1000s of crores daily being spent on repairs -need complete overhaul  https://t.co/JFFhFjQkJg'",b'HydWatch',2020-09-30 17:20:10,water
57,b'GHMC to build 472 storm water drains across the city https://t.co/8uVuxpRHaq  @GHMCOnline #HyderabadRains #Floods',b'TheSiasatDaily',2020-09-30 17:00:05,water
58,b'Worst drinking water. Atleast with my and BJP help TRS Corporator is looking at the issue after 2 years of complaints @EE_Chandanagar @GHMCOnline @CommissionrGHMC @GandhiArekapudi @KTRoffice @KTRTRS @bandisanjay_bjp @DeccanChronicle @NallagandlaHyd @TelanganaCMO @PMOIndia @ZC_SLP https://t.co/QPEGRlNH6w',b'sureshmatta',2020-09-30 16:42:02,water
59,b'@GHMCOnline @KTRTRS @CommissionrGHMC Every time you regret when you get a Tweet of Pathetic performance of Officials but why dont GHmC officers feel the same and fix the problem. Till today 9/30 the Drainage water is flowing on the Roads and officially it was left to flow that way.',b'SocialLense',2020-09-30 14:47:21,water
60,b'@GHMCOnline rain water stagnating and drainage manhole clogged and rain water unable to pass through infornt of home. I had raised Grivence to @HMWSBB. Did receive response from HMWSBB but they said since it is rainwater have to reach GHMC. I need help for rainwater free flow.',b'PVattumilli',2020-09-30 13:29:11,water
61,"b""@urban_lens @Ridhima_G @ZC_SLP @GHMCOnline @arvindkumar_ias @HiHyderabad @CitizensForHyd @swachhhyd @urbanvoicesin @serish @jvidyasagar @SrinivasBellam @sushilrTOI @TelanganaCMO Maam, nothing policital here-been living in Hyd for 8 years - still rely on bore &amp; tanker water in place like PBEL city &amp; each year it wins India's most liveable tag - Absurd. Lets not be hypocrites here. One must learn from each other. UP can learn a lot to tackle crime from TS""",b'jainchirag',2020-09-30 12:34:33,water
62,"b'@BJP4Telangana @bandisanjay_bjp  @CommissionrGHMC @GHMCOnline  @KTRTRS @trspartyonline  Protest outside GHMC lb Nagar zonal commissioner office ,regards recent flood water logging in Gaddiannaram.Given representation to zonal commissioner to solve this problem as soon as possible https://t.co/ILdhR6Lxni'",b'baddamprem',2020-09-30 11:34:44,water
63,"b'@bonthurammohan @KTRTRS @kishanreddybjp @G_Balamallu @GHMCOnline @MPsantoshtrs @RaoKavitha @TelanganaCMO @trsharish @trspartyonline @CEProjectsGHMC @TSIICLtd @KTRoffice Sir, your party is ruling Contonment board.  We are facing water shortage in all the wards.We get water twice a week only.  During summer it is severe.  Please look into the issue &amp; solve water problem. GHMC is getng. SCB is not getng.'",b'ssk_kumar9',2020-09-30 07:54:38,water
64,"b'Khajaguda Road drain work left incomplete since months. Water accumulating on road due to this. When will the drains, sidewalks and green belt be completed? @ZC_SLP @GHMCOnline @arvindkumar_ias https://t.co/4BDRwqSWmn'",b'urban_lens',2020-09-30 07:00:37,water
65,b'MYGHMC APP Ref ID : 080820918263 has been closed stating that they have addressed - overflowing drainage water. But what about constructive steps towards a permanent solution???  @CommissionrGHMC @GHMCOnline',b'sai_koushika',2020-09-30 05:03:55,water
66,"b'Worst drinking water. Pls help. Gopanpally Quarters, Gachibowli, Setilingampally @HMWSSBOnline @EE_Chandanagar @GHMCOnline @CommissionrGHMC @GandhiArekapudi @KTRoffice @KTRTRS @bandisanjay_bjp @DeccanChronicle @tv5newsnow @NallagandlaHyd @TelanganaCMO @PMOIndia @phealer @ZC_SLP https://t.co/7xlPTm5Wsc'",b'sureshmatta',2020-09-30 02:11:59,water
67,b'@PragathinagarHy @Andrew007Uk @KTRTRS @SEPSZGHMC @GHMCOnline @HyderabadTrails @ArchaeoNomad @rangan_datta @nuts2406 @CrispinSimon \xf0\x9f\x98\x82 And let both father and son drink this coconut water under live demonstration and telecast of their magic skills',b'balaji_nagala',2020-09-30 02:05:06,water
68,"b'@HiHyderabad @KTRTRS @GHMCOnline @HMDA_Gov No daily drinking water still with water \xf0\x9f\x92\xa6 bodies filling frequently in the last 6 years than in the past, but no thought about it to all in this world class city.'",b'PunreddyB',2020-09-30 01:47:21,water
69,b'@Galibe_vishal @ZC_Khairatabad @GHMCOnline @Director_EVDM @KTRTRS @arvindkumar_ias @NewsMeter_In @anusha_puppala @NGOKYR @bonthurammohan @timesofindia @DeccanChronicle Inconvenience is regretted. The stretch is leftover due to laying of storm water drain. Re-carpeting of the road stretch is already planned. But due to continuous rains the work is getting delayed. Our monsoon team attending the water stagnation complaint regularly.',b'GHMC_AE_Ward79',2020-09-30 01:47:01,water
70,"b'@PragathinagarHy @Andrew007Uk @KTRTRS @SEPSZGHMC @GHMCOnline @HyderabadTrails @ArchaeoNomad @rangan_datta @nuts2406 @CrispinSimon You need to learn that you do not believe yourself  KTR is not responsible for old city  All KTR is trying to do is to restore what has been neglected in the PAST 70 years  You construct a house with,no water and drainage &amp; now you think its a fashion to blame TRS for everything'",b'SatyaNatla',2020-09-30 00:39:48,water
71,"b'@GHMCOnline @KTRTRS  due to open manhole/drainage., water getting reverse to our homes..... Till now i registered 6-7 complaints... But work done without any permanent solution..we are facing lot of problem with the pungent smell. GHMC Rajendranagar https://t.co/9cl3YQ4g1r X Road https://t.co/UkRdejth1H'",b'SKAAMER17',2020-09-29 19:15:26,water
72,b'@HiHyderabad @KTRTRS @GHMCOnline @HMDA_Gov Spent and still spending but no one can tell when it will become world class city with no traffic jam and no water lagging and no potholes on roads.',b'raosandeepj',2020-09-29 17:57:36,water
73,b'@Manu_SMK @JayaHoIndia @trsharish @KTRTRS @trspartyonline @kishanreddybjp @revanth_anumula @GHMCOnline @bonthurammohan see the condition of road under railway track from sangeet jn to taranaka.trains cleaned water falling from top.vehicles slipping and people falling @SCRailwayIndia @drmsecunderabad',b'ExpressChannel7',2020-09-29 16:29:58,water
74,"b'@KTRTRS @KTRoffice @bonthurammohan @GHMCOnline  Sir Harihara Puram colony in BN Reddy Division is immersed in chest level flood water for the last 4 days, No reprieve for elderly sick and children kindly needs urgent attention from civic body.'",b'HariRed54391605',2020-09-29 14:38:35,water
75,b'@NewBolarum @aniltruelyurs @KTRTRS @arvindkumar_ias @bonthurammohan @CommissionrGHMC @AC_sanitation @zckukatpally @Collector_MDL @GHMCOnline @alwalcircle27g1 @SwachhBharatGov @swachhbharat @swachhhyderabad @amksocialwork @RSReddyMettu1 @VAMSHIK58561716 @DasKuntam @NirmalaHelen @mynampallyh Thanks to GHMC Entamology Alwal team for the good job done and continue wherever water stagnated points in all colonies of New Bolarum area.',b'simhadribolarum',2020-09-29 12:57:27,water
76,"b""@KTRTRS @GHMCOnline @bonthurammohan @HMWSSBOnline what is happening in mithilanagar and navodaya colonies near meerpet,past 10 days whole colonies are knee deep water. Why there is coordination between different departments to let water go out. What's happening. See TV9 news now""",b'pavanamar554',2020-09-29 11:52:18,water
77,b'@Galibe_vishal @rajrajis4u @ZC_Khairatabad @GHMCOnline @Director_EVDM @KTRTRS @arvindkumar_ias @NewsMeter_In @anusha_puppala @NGOKYR @bonthurammohan @timesofindia @DeccanChronicle After continious Rains Water logging is a serious Problem but serious Action plan required to resolve.',b'pravin_mudiraj',2020-09-29 11:22:51,water
78,b'Today our teams checked water stagnated pots and removed at Gajularamaram @zckukatpally @DC_Gajularamarm @GHMCOnline https://t.co/IcuNQd9XuQ',b'AE_Gajulramaram',2020-09-29 10:21:38,water
79,b'@SrinivasBellam @GHMCOnline @HMWSSBOnline @zckukatpally @DC_Gajularamarm sir recently drinking water pipeline leakages were attended by HMWSSB dept And instructed CRMP agency to clear the site and attend the patch work',b'AE_Balanagar',2020-09-29 09:14:26,water
80,"b'@HMWSSBOnline @GHMCOnline @Babafasiuddin @MinisterKTR  @hmwssbdop2  The sewer water is flowing continuously from 4 days, rd 86, in frnt of plot 534 and 461. film nagar The rd is damaged and also causing health issues.the problem is recurring,Find a permanent solution Plshelp.'",b'ikrammohiuddin2',2020-09-29 08:05:24,water
81,b'@aniltruelyurs @KTRTRS @arvindkumar_ias @bonthurammohan @CommissionrGHMC @AC_sanitation @zckukatpally @Collector_MDL #mosquitoes / larva control spl drive done by #Entomology @GHMCOnline #Alwal team in #NewBolarum area by spraying on stagnant water. This helps residents a lot by keeping disease like dengue away. Keep up the good work! Thankyou \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd @alwalcircle27g1 @zckukatpally https://t.co/yTQA4LWOfN',b'NewBolarum',2020-09-29 07:58:29,water
