,Tweet,User,createdTime,label
28,b'Every one disappointing on LRS. Is this right decision on covid situation. Everyone facing financial problems. @TelanganaCMO https://t.co/cC7qLMD3U9',b'vemula_madhukar',2020-10-03 14:58:10,economy
29,"b'@TelanganaCMO  sir we are the students of polytechnic,  the management had decided to conduct exams from oct 8th to oct 14th in this Co-vid pandemic situation. We had no transportation facility and also financial problems. so we request to promote to the next grade without exams.'",b'rathan_shiva',2020-10-03 13:27:14,economy
30,"b'@KTRTRS  sir we are the  students of polytechnic, the management had decided to conduct exams from oct 8th to oct 14th in this Co-vid pandemic situation. We had no transportation facility and also financial problems. so we request to promote us to the next grade without any exams'",b'rathan_shiva',2020-10-03 12:46:44,economy
31,"b'@KTRTRS Request you to reduce the stamp duty and registration charges , which will boost real estate industry and economy and attract buyers in telangana , as other estates like MH etc have already implemented it, being a visionary looking forward to your steps'",b'Saurabh66315174',2020-10-03 12:16:52,economy
32,"b'@TelanganaCMO @trsharish @KTRTRS @DrTamilisaiGuv Sir/Madam Due to finance/Treasury Department delay in payment of the Salaries of Employees, Employees are facing hardship in Payment of BANK EMIs of Loans in due date every month and paying late payment charges pls rectify #TIA'",b'ShakeelGS_UTATS',2020-10-03 10:36:51,economy
33,b'Man with a mission: #Telangana Finance Minister  @trsharish explains how he is strategically leading the fight against #COVID19 in his district #Siddipet and elsewhere in the State. @Collector_SDPT  https://t.co/hiAwBdqJE8',b'airnews_hyd',2020-10-03 10:09:30,economy
34,b'@KTRTRS hi KTR Garu .....I am from Hyderabad.....we are in financial crisis I need money to be paid in hospital...I have one land in Shamshabad I need to scale that for financial need .....can i know when registration will get open plz open as soon as possible sir ....',b'RahulDe54526801',2020-10-03 09:57:09,economy
35,b'@KTRTRS please help me for my sister marriage please help me now financial problem my sister marriage I am from Telangana state my village chegunta',b'MAHESHGOURY1',2020-10-03 09:39:13,economy
36,"b""@KTRTRS @KTRoffice Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-10-03 07:20:14,economy
37,"b""@TelanganaCMO @KTRTRS @RaoKavitha @trspartyonline Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-10-03 07:19:43,economy
38,"b""@Eatala_Rajender @TelanganaHealth @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-10-03 07:19:26,economy
39,"b""@TelanganaGuv @DrTamilisaiGuv @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: +91 9502008874""",b'SaikatRanchi',2020-10-03 07:19:08,economy
40,"b'Exodus into TRS from Congress, BJP Several people from Congress and BJP in Dubbak Assembly Constituency have joined in TRS in the presence of\xc2\xa0 Senior TRS leader and Finance Minister T Harish Rao #Dubbak #DubbakAssembly #Bypoll #Telangana @KTRTRS @trsharish @TelanganaCMO https://t.co/VwtuOqfTGX'",b'NKB_TRS',2020-10-02 22:23:57,economy
41,"b""We're technical students studying under @Tssbtet We're facing many financial problems please solve our problems. And CANCEL EXAMS @TelanganaCMO @narendramodi @KTRTRS @SabithaindraTRS @trspartyonline""",b'mrGhousepasha',2020-10-02 17:01:10,economy
42,b'@KTRTRS Sir cancel Telangana diploma Supllmeantary 1st and 2 year exams we are facing many problems transportation and hostel facility and financial problems so please cancel diploma exams and promote students  Thanking you',b'Nithin60179784',2020-10-02 16:36:43,economy
43,"b""@SatyaNatla @KTRTRS @kishanreddybjp @asadowaisi We old city people only need facilities and we are the tax payers. And from where did you collect this all financial information ? I'm sharing a photo that photo is the answer of your all questions. https://t.co/1vIwvaIvnk""",b'HitKaaz',2020-10-02 15:26:56,economy
44,"b'@KTRTRS Most of us entered sale agmts to meet our financial needs for education/marriage/health.   Now buyers are unable to finish regn. due to ban and linked with LRS.  Kindly lift the bank and unlink with LRS, as buyers insisting us to bear this cost.'",b'narsi2771968',2020-10-02 13:05:42,economy
45,"b""@Eatala_Rajender @EATALAOffice @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-10-02 10:02:25,economy
46,"b""@SonuSood @KTRTRS Hello sir, Need some help from you. I'm Sathish Garidepalli from kodad, Suryapet district, Telangana State. Due to pandemic situations from past few months we are facing some financial so dad attempted suicide- hanging and he died.""",b'Sathish63735364',2020-10-02 08:56:09,economy
47,b'@KTRTRS  @AlluSirish @RSPraveenSwaero please help me sir for my career sir I want to study but my financial status stopped me please help me sir iam very poor but iam only source to my family 7095990562 my number please help me',b'Nikhiljackson2',2020-10-02 07:43:13,economy
48,"b'Hello @SonuSood sir, @KTRTRS sir and @ImRo45. Our brother is suffering from bone cancer and he need financial help more than 5 Lakhs. He don\xe2\x80\x99t have parents and family background.please respond and help him.                  #savevedhavrathfromcancer   https://t.co/l5FuDuxzjV'",b'bunny831997',2020-10-02 07:33:12,economy
49,"b""@KTRTRS @KTRoffice Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-10-02 06:53:16,economy
50,"b""@TelanganaCMO @KTRTRS @RaoKavitha @trspartyonline Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-10-02 06:52:43,economy
51,"b""@Eatala_Rajender @TelanganaHealth @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-10-02 06:52:28,economy
52,"b""@TelanganaGuv @DrTamilisaiGuv @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: +91 9502008874""",b'SaikatRanchi',2020-10-02 06:52:13,economy
53,"b""Good morning sir. Sir we facing many financial problems Sir please understand our problems. Cancel Diploma exams. Many of people can't attend exams. Your Government is playing with our students live.this is not correct time @narendramodi @RahulGandhi @KTRTRS @TelanganaCMO""",b'mrGhousepasha',2020-10-02 02:35:40,economy
54,"b'@airindiain @HardeepSPuri @asadowaisi @Saudi_Airlines @PMOIndia @AljawazatKSA @KTRTRS @CGIJeddah @TelanganaCMO Dear sir, when its will be resume after we lost our jobs please atlease arrange some charter flights priority need to go for work and suffering from financial pro'",b'MohdImr77841667',2020-10-02 00:47:35,economy
55,b'Cancel Diploma exams. We are facing many  financial problems . In this situation it is not correct time to conduct .please sir postponed or cancel the exams.  @TelanganaCMO @narendramodi @RahulGandhi',b'mrGhousepasha',2020-10-01 16:30:22,economy
56,"b'another global player has selected Hyd to expand its presence in Ind .The #GoldmanSachsgroup,a leading global invstmnt banking, securities and invstmnt mangmnt firm tht provides a wide range of financial services to corporations  etc. is setting its foot in Hyd. @KTRTRS @JAGANTRS'",b'Aruntrs123',2020-10-01 16:12:28,economy
57,"b'#Telangana demands Rs 5420 crore #GST shortfall, Rs 2700 crore IGST : Finance Minister @trsharish to @GST_Council @nsitharaman  @TelanganaCMO @KTRTRS https://t.co/teWdLPRUEj'",b'Telangana1st',2020-10-01 15:41:02,economy
58,b'Dear @KTRTRS &amp; @TelanganaCMO   It is clear that as long as the time goes neither Job notification will be released nor financial assistance will be given for unemployed youth in this state.  We knew that we were betrayed by #KCR &amp; TRS govt.',b'IndCitizen1947',2020-10-01 15:03:56,economy
59,"b""@Eatala_Rajender @EATALAOffice @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-10-01 10:17:52,economy
60,"b'57% women employed in rural #Telangana is an indication of increased Agriculture activity due to TS\xe2\x80\x99 pro-Farmer schemes &amp; completion of irrigation projs  The boost to rural economy is made possible due to CM #KCR Garu\xe2\x80\x99s focus on 4 revolutions (Green, Pink, Blue &amp; White)  @KTRTRS https://t.co/oSPIVHGkzg'",b'PuttaVishnuVR',2020-10-01 10:14:53,economy
61,"b'57% women employed in rural #Telangana is an indication of increased Agriculture activity due to TS\xe2\x80\x99 pro-Farmer schemes &amp; completion of irrigation projs  The boost to rural economy is made possible due to CM #KCR Garu\xe2\x80\x99s focus on 4 revolutions (Green, Pink, Blue &amp; White)  @KTRTRS https://t.co/qXDmTeY4NI'",b'PuttaVishnuVR',2020-10-01 09:41:27,economy
62,"b'MINISTRY OF FINANCE GARU,@trsharish I AM B.GOPALARAO LAND PASS BOOK:T29150010430 KRCPURAM,NADIGUDEM MANDAL,SURYAPETA DISTRICT.I HAVE TAKEN ""FOUR TIMES RYTHUBANDHU AMOUNT"" BUT ""2019 DECEMBER RYTHUBANDHU"" AMOUNT NOTDEPOSITED TODAY I REQUEST YOU PLEASE DEPOSIT EARLY DON\'T FORGET SIR'",b'gopalaraob2',2020-10-01 09:14:55,economy
63,b'@TheRealHimanshu @KTRTRS sir as a graduated I want job I searched number of company and manufacturing side market field Teaching field show rooms and financial side insurance side but no one respond to me at this time i have 4 years experience  i am very responsible and honest',b'ShivaRachakond7',2020-10-01 08:40:45,economy
64,"b""@KTRTRS @KTRoffice Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-10-01 07:33:34,economy
65,"b""@TelanganaCMO @KTRTRS @RaoKavitha @trspartyonline Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-10-01 07:33:02,economy
66,"b""@Eatala_Rajender @TelanganaHealth @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-10-01 07:32:47,economy
67,"b""@TelanganaGuv @DrTamilisaiGuv @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: +91 9502008874""",b'SaikatRanchi',2020-10-01 07:32:31,economy
68,"b'@KTRTRS @SonuSood Sir need financial assistance, father is admitted in Century Hospital, Banjara Hills for lungs infection is on ECMO process now, we have been given of an estimate 45-55 Lakhs, its a very huge amount for an middle class family. Need assistance as much as possible'",b'SrikanthKulk',2020-10-01 07:28:46,economy
69,"b'@jagadishTRS @KTRTRS  Dear Ministers, in GHMC, all the business r having huge financial difficulties for reopening. For commercial electricity dues, we are only getting 2 installments after submitting the request to the CGM, TSSPDCL. could you pl look into it and make it min of 5'",b'DrMadhuPutta',2020-10-01 05:46:48,economy
70,b'I request @TelanganaCMO that because of lockdown so many people are not having they job and there are online exam and for writing exam we have to pay fees sir we understand financial problem of teachers but sir please think about it and get the solution of this problem  thank you',b'nancy11661573',2020-10-01 03:02:20,economy
71,b'@TMDA_TELANGANA @TelanganaCMO @KTRTRS Think about the lives without physical support and financial support',b'TSAGAR1201',2020-09-30 15:06:04,economy
72,b'A good decision taken in this hour of crisis by Hon\xe2\x80\x99ble @CMKCR garu and Hon\xe2\x80\x99ble Finance Minister @trsharish garu and issued G.O for paying remaining 50% salaries to Telangana state Pensioners and Employees . We take it as a #pat  and continue to be in the service of the people...',b'SreenivasB5',2020-09-30 14:35:37,economy
73,b'@narendramodi @nsitharaman @IndianExpress @htTweets Economy Sucks No control on Covid Political intwrvention in States rights Religious Activism Influencing Courts and CBI  Modi must lose in 2024  @MVenkaiahNaidu  @ncbn  @naralokesh @somuveerraju  @JPNadda  @RahulGandhi Better step up @KTRTRS',b'realsbk2',2020-09-30 14:12:13,economy
74,"b'@KTRTRS Sir one of my friend Harish he is just 21yrs, hospitalized in Sunshine Hyd and need some financial support for his operation. #SaveHarish Any help would be mean a lot for them. https://t.co/UkqtKmAcag'",b'venkateshapps',2020-09-30 11:20:36,economy
75,"b""@Eatala_Rajender @EATALAOffice @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-09-30 10:06:37,economy
76,"b""@TelanganaCMO  To  the Respected Honourable minister! Sub: Help for medical treatment. My mother is suffering with a infectious disease in lumbar region. We required financial support for continuing the treatment. Please help  my mother's treatment. Thanking you.""",b'NaveenK32309478',2020-09-30 09:01:39,economy
77,"b""@KTRTRS @KTRoffice Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-09-30 07:39:29,economy
78,"b""@TelanganaCMO @KTRTRS @RaoKavitha @trspartyonline Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-09-30 07:38:55,economy
79,"b""@Eatala_Rajender @TelanganaHealth @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-09-30 07:38:42,economy
80,"b""@TelanganaGuv @DrTamilisaiGuv @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: +91 9502008874""",b'SaikatRanchi',2020-09-30 07:38:25,economy
81,"b'Appealed to Hon. #Minister of #Finance Sri. @trsharish Garu for his intervention to sanction #fund for a #multipurpose building at SC Colony along with the #SCB members @JMRTRS , Keshav Reddy, Anita Prabhakar, Nalini Kiran, Pandu Yadav, Bhagyasree shyam &amp; Loknath. https://t.co/skI6ByapFZ'",b'trsrajasekhar',2020-09-30 07:26:42,economy
82,"b""@KTRTRS Sir, I'm eligible to get a job on compassionate grounds,but since 2017 i was roaming all.the offices.I didn't even received a response. My financial status is too down, couldn't help my family even.please look into this. I hope a positive response from you.thank you sir. https://t.co/w1BaPQwp04""",b'rakeshreddy376',2020-09-30 06:20:49,economy
83,"b""@trsharish Sir This is regarding my job on compassionate grounds. I'm facing a lot of financial issues.sir please kindly look into this.I hope a positive response from you. thank you https://t.co/5uwfvuwUxE""",b'rakeshreddy376',2020-09-30 06:17:07,economy
84,"b""@TelanganaCMO Sir please kindly look into this. I'm facing a lot of financial issues and couldn't even help my family. I'm worried can u please help me with this. I hope a positive response from you. Thanks https://t.co/pORlZ5nR2w""",b'rakeshreddy376',2020-09-30 06:15:16,economy
85,b'@KTRTRS sir please kindly look into this. My financial position is too down to help my family even. https://t.co/eARcvvpyoX',b'rakeshreddy376',2020-09-30 06:12:28,economy
86,"b""Good Morning Sir  @KTRTRS  &amp; @KTRoffice  my Relation  person Bharath Admitted in Orange Hospital @ LB Nagar in urgent Medical help(Dialysis)But Because of financial condition can't go for it I kindly request you to help us  \xf0\x9f\x99\x8ffor details contact Subash(9603660102) Patient brother""",b'Gdivya64132759',2020-09-30 04:59:18,economy
87,"b""@KTRTRS @SEPSZGHMC @KTR, tourism is down. One of our fertinity friend has lost his life becoz of financial crunch, his wife expired a year back bcoz of I'll health, now thier 2 childrens became orphan, we need support from your government to help the poor children and our fertinity.""",b'RaviSodadasi',2020-09-30 01:02:46,economy
88,b'@MinisterKTR @KTRTRS @SabithaindraTRS @SatyavathiTRS Your ministers have time for other events but no time to meet moinabad rape victim family. Shame on your @trspartyonline give them financial support  @TelanganaCMO  @TelanganaDGP @cyberabadpolice @cpcybd @INCTelangana @TelanganaToday @asadowaisi @revanth_anumula @amjedmbt',b'mdabdulsami11',2020-09-29 19:24:30,economy
89,b'Centre orders SFIO probe against Karvy Stock Broking on alleged financial irregularities - The New Indian Express https://t.co/PPB5QuLz1T when I will get my money back which is Rs 8.22 lakh and in the ac of karvy @FinMinIndia @PMOIndia  @AmitabhC_Karvy @TelanganaCMO @KarvyStock',b'Ravi_revolution',2020-09-29 17:21:02,economy
90,"b""@KTRTRS @SEPSZGHMC What about the private teachers who are jobless &amp; under severe financial crises?  Why don't you find a solution?""",b'BharathSandam',2020-09-29 17:20:41,economy
91,"b""\xf0\x9f\x91\x89 TRS  \xe0\xb0\xaa\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb1\x8d\xe0\xb0\x9f\xe0\xb1\x80 \xe0\xb0\xb2\xe0\xb1\x8b\xe0\xb0\x95\xe0\xb0\xbf \xe0\xb0\xac\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb0\xbf \xe0\xb0\x8e\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xa4\xe0\xb1\x81\xe0\xb0\xa8 \xe0\xb0\xa8\xe0\xb0\xbe\xe0\xb0\xaf\xe0\xb0\x95\xe0\xb1\x81\xe0\xb0\xb2 \xe0\xb0\xb5\xe0\xb0\xb2\xe0\xb0\xb8\xe0\xb0\xb2\xe0\xb1\x81. \xf0\x9f\x91\x89joined many senior leaders from various party's  \xf0\x9f\x91\x89Welcomed by Hon'ble Finance minister @trsharish  #Trsparty  @trsharish @CMR_TRS @TelanganaCMO @trspartyonline @KTRTRS @RaoKavitha @KPRTRS @RaoKavitha @GMRMLAPTC @SmitaSabharwal https://t.co/OYRrbnYr4F""",b'ZPTCmirdoddiTRS',2020-09-29 16:41:42,economy
92,"b""It's all about yesterday me along with Finance minister @trsharish \xf0\x9f\x91\x89 Grand welcoming for inauguration session of Development works in Rudraram village , mirdoedi \xf0\x9f\x91\x89Grand welcoming through flower's and traditional batukkamma, Bonalu etc @RLR_DubbakMLA @KPRTRS @CMR_TRS @KTRTRS https://t.co/upFEyhPDDp""",b'ZPTCmirdoddiTRS',2020-09-29 16:11:48,economy
93,"b'Honarable minister @KTRTRS Garu sir we need financial support for my sister education ,my dad is an auto drive n my sister she is studying her MBBS in Urkrain,  we are unable to pay her fee, our financial situation was too worst, we request u to plz help my family'",b'VijayaNallola',2020-09-29 15:15:10,economy
94,b'@KTRTRS  Many Engineering collages in Telangana are asking to pay college fees .We did not attended any kind classes and labs in college . And in  this lockdown many parents lost their employment and faced soo many financial problems.Please help and solve this issue.',b'Nikhil99881',2020-09-29 15:06:22,economy
95,"b'#CancelTSExamsPromoteStudents The situation is very bad that all the Parents/Students are going through serious Financial, Stress, Depressions Problems. Please @KTRTRS sir do something...'",b'Kiran_1114',2020-09-29 12:15:49,economy
96,"b""@Eatala_Rajender @EATALAOffice @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-09-29 09:47:48,economy
