,Tweet,User,createdTime,label
70,Mahindra's Zaheerabad Plant to be Hub for K2 Tractors.  The New Series of Tractors will bring Incremental Investments of Rs 100 Cr into the Facility and Double Employment by 2024. #HappeningHyderabad #TrailblazerTelangana @KTRTRS https://t.co/8XGtPUsePm,b'KodatiJithen',2020-11-18 02:18:48,environment
71,Mahindra &amp; Mahindra To Boost Investment In #Telangana  K2 Series Tractors Will Be Manufactured At Zaheerabad Plant. @MahindraRise To Invest 100 Crore and Double Jobs  Investments ka Adda #Hyd  @KTRTRS @BTR_KTR @JAGANTRS @ysathishreddy @krishanKTRS @Ravinder_Goud71 @Yash_Rajaneni https://t.co/C9oAlYWlhZ,b'narasimhabegar2',2020-11-18 02:18:44,environment
72,Mahindra &amp; Mahindra To Boost Investment In #Telangana   K2 Series Tractors Will Be Manufactured At Zaheerabad Plant. @MahindraRise To Invest 100 Crore and Double Jobs.    Investments ka Adda #Hyderabad  @KTRTRS @JAGANTRS https://t.co/GZXsQZlG1C,b'Velagala1478',2020-11-18 02:13:49,environment
73,Mahindra &amp; Mahindra To Boost Investment In #Telangana   K2 Series Tractors Will Be Manufactured At Zaheerabad Plant. @MahindraRise To Invest 100 Crore and Double Jobs.   @anandmahindra @KTRTRS https://t.co/h4ZF7SXIbK,b'HiHyderabad',2020-11-18 01:29:15,environment
74,"Mahindra &amp; Mahindra's to boost investment in Telangana  Tractor manufacturer to Make Zaheerabad plant hub for K2series, invest Rs 100 crore and double jobs  @KTRTRS @JAGANTRS https://t.co/0NN0g9KbYp",b'gatla4747',2020-11-17 23:25:33,environment
75,@BJP4India @narendramodi Telanagana is in top of the nations list...   @TelanganaCMO has been phenominal in economic reforms and creating business friendly environment in the state under the leadership of young and dynamic leader @KTRTRS https://t.co/IlQafIxqT4,b'ragkamsali',2020-11-17 19:20:54,environment
76,@KTRTRS @RaoKavitha @KTRTRS @TelanganaCMO  Initiation for expansion of  Rail/Metro network within the city of Hyderabad also to be considered by the Telangana government to reduce the pollution and traffic predicting the future in view of a common people of Telangana.,b'sravanchinni213',2020-11-17 19:05:42,environment
77,@GHMCOnline people in the screen shot discussing about cutting trees in Kphb area https://t.co/DkiGYP32pS,b'soooftie',2020-11-17 18:11:40,environment
78,"@KTRTRS  huge noise pollution at khanamet, Kondapur due to construction at night. Please help",b'kedia_mousam',2020-11-17 17:18:45,environment
79,"Hyderabad Roads, underpasses, flyovers, bridges etc helping people significantly. Less traffic, less pollution and faster journeys are one big achievement.   #VOTEFORTRS #VOTEFORDEVELOPMENT #HyderabadGHMC2020 @KTRTRS @trspartyonline @GHMCOnline https://t.co/zHW45anOYQ",b'SrujanTRS',2020-11-17 17:09:14,environment
80,"Hi #KTR Sir, Planting a tree is much better than wearing a mask to be safe from pollution. If you plant a try, you plant a life! @KTRTRS @HarithaHaram",b'SantoshReddyVK1',2020-11-17 16:59:11,environment
81,"I came across this method over the internet which stops the waste being dumped into the Rivers, please consider this method to stop river pollution  Thanks  @TelanganaPCB @KTRTRS  #pollution #environment #savetheplanet #plasticpollution https://t.co/FtiUnrQe45",b'jayanthpulyala',2020-11-17 15:35:11,environment
82,Link Roads Make Travel Smooth in Hyderabad  Most Advanced Municipal Solid Waste Collection  Waste-to-Energy Plant at Jawahar Nagar Dumpyard  Basti Dawakhanas-Quality Treatment to the Poor. @KTRTRS @KonathamDileep @HiHyderabad @swachhhyd https://t.co/m8fObdiWzj,b'KodatiJithen',2020-11-17 15:26:58,environment
83,@GHMCOnline has commissioned 19.8 MW waste to energy plant at Jawahar Nagar. First such facility in south India! ~1200 tonnes of Municipal Solid Waste is converted into green power daily. Significantly reduces land burden associated with the management of MSW #HappeningHyderabad https://t.co/mm2d9pz71Q,b'DigitalMediaTS',2020-11-17 11:31:00,environment
84,@sumanthparanji @GHMCOnline @KTRTRS @KTRoffice @THHyderabad Did you find only haphazard growing green plant life and scenes of neglect?,b'Som_mulugu',2020-11-17 10:23:54,environment
85,@sumanthparanji @GHMCOnline @KTRTRS @KTRoffice @THHyderabad You found only haphazard plant life &amp; scene of neglect is it?,b'Som_mulugu',2020-11-17 10:07:04,environment
86,@SrujanTRS @BJP4Telangana @trspartyonline @KTRTRS @JAGANTRS @ysathishreddy @GHMCOnline @TRSTechCell @nritrs @TRSSaidireddy @balkasumantrs Not even a single manufacturing plant or refurbishing plant has come to telengana.all are going to Andhra Karnataka and Tamil Nadu,b'Vikas38127877',2020-11-17 08:07:00,environment
87,"@GHMCOnline There are several complaint pending for pruning of tree branches near our home all complaint are online  Dear Sir/Madam, Swachh Namaskaram Ref ID : 1711201078120 Officer : Sri.G.Ganesh, UBD Manager  (7995083323) The above officer number and person both do not exist",b'vkmj2210',2020-11-17 05:13:56,environment
88,"@KTRTRS @TelanganaDGP @cpcybd  Sir, This is humble request to create safe environment in view of violent robbers..🙏🙏🙏 https://t.co/qOOhnoKeGe",b'kareem_shaik6',2020-11-17 04:01:47,environment
89,"Minimum requirements to area of Dammaiguda, Nagaram, Ambedkar Nahar, Jawahar Nagar, Ecil etc...Since several year we have been demanding fresh pollution free air and water...You all have failed which you promised earlier.#RemoveDumpingYard @KTRTRS https://t.co/qTXOFwOsuK",b'swakaaryam',2020-11-17 03:20:39,environment
90,"Minimum requirements to area of Dammaiguda, Nagaram, Ambedkar Nahar, Jawahar Nagar, Ecil etc...Since several year we have been demanding fresh pollution free air and water...You all have failed which you promised earlier.#RemoveDumpingYard @KTRTRS https://t.co/4XFtALXBfY",b'swakaaryam',2020-11-17 03:20:30,environment
91,"Minimum requirements to area of Dammaiguda, Nagaram, Ambedkar Nahar, Jawahar Nagar, Ecil etc...Since several year we have been demanding fresh pollution free air and water...You all have failed which you promised earlier.#RemoveDumpingYard @KTRTRS https://t.co/OIxf9vpxzw",b'swakaaryam',2020-11-17 03:20:22,environment
92,"Minimum requirements to area of Dammaiguda, Nagaram, Ambedkar Nahar, Jawahar Nagar, Ecil etc...Since several year we have been demanding fresh pollution free air and water...You all have failed which you promised earlier.#RemoveDumpingYard @KTRTRS https://t.co/0ZcYQt8Zmq",b'swakaaryam',2020-11-17 03:20:14,environment
93,"Minimum requirements to area of Dammaiguda, Nagaram, Ambedkar Nahar, Jawahar Nagar, Ecil etc...Since several year we have been demanding fresh pollution free air and water...You all have failed which you promised earlier.#RemoveDumpingYard @KTRTRS https://t.co/CnDYJ9488P",b'swakaaryam',2020-11-17 03:20:00,environment
94,"Minimum requirements to area of Dammaiguda, Nagaram, Ambedkar Nahar, Jawahar Nagar, Ecil etc...Since several year we have been demanding fresh pollution free air and water...You all have failed which you promised earlier.#RemoveDumpingYard @KTRTRS https://t.co/jpGBZWe7F9",b'swakaaryam',2020-11-17 03:19:49,environment
95,"Minimum requirements to area of Dammaiguda, Nagaram, Ambedkar Nahar, Jawahar Nagar, Ecil etc...Since several year we have been demanding fresh pollution free air and water...You all have failed which you promised earlier.#RemoveDumpingYard @KTRTRS https://t.co/HPjmdgHTOg",b'swakaaryam',2020-11-17 03:19:41,environment
